###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
60679.944151  15.624  0.010  2043   20 c  0   3.20  95.12419 -25.04329   778.43  8685.73 2.64 2.40 -47.1 -0.383 19.52 21.34 03a60680o0336c
60679.977721  15.729  0.011  1855   20 c  0   2.32  95.12419 -25.04329   729.52  8604.41 2.96 2.73 -45.8 -0.361 19.38 21.29 03a60680o0406c
60679.983756  15.761  0.011  1801   20 c  0   1.96  95.12419 -25.04329   709.78  8721.63 3.11 2.85 -43.3 -0.363 19.31 21.30 03a60680o0419c
60681.193019  15.862  0.013  1641   21 o  0   4.55  95.12419 -25.04329   859.99  8749.98 2.54 1.94 -76.7 -0.392 19.35 20.71 04a60681o0290o
60681.222299  15.896  0.013  1591   21 o  0   7.13  95.12419 -25.04329   878.44  8789.79 2.50 1.87 -78.0 -0.399 19.33 20.71 04a60681o0352o
60681.225475  15.952  0.014  1510   21 o  0   3.41  95.12419 -25.04329   819.84  8713.08 2.48 1.84 -74.1 -0.396 19.38 20.68 04a60681o0359o
60681.232198  15.895  0.014  1592   23 o  0   3.96  95.12419 -25.04329   799.13  8828.46 2.60 1.92 -74.6 -0.392 19.33 20.97 04a60681o0373o
60682.162198  15.930  0.013  1541   20 o  0  11.58  95.12419 -25.04329  8841.61  8844.66 2.16 1.82  -4.6 -0.420 19.35 20.58 04a60682o0283o
60682.172153  15.934  0.014  1536   22 o  0  10.86  95.12419 -25.04329  8862.88  8885.81 2.27 2.05  -4.2 -0.423 19.32 20.66 04a60682o0304o
60682.175327  15.850  0.014  1659   23 o  0  11.39  95.12419 -25.04329  8803.46  8808.21 2.34 1.89   1.7 -0.407 19.37 20.71 04a60682o0311o
60682.180459  15.869  0.014  1630   23 o  0   8.58  95.12419 -25.04329  8786.55  8923.73 2.22 1.98 -18.2 -0.444 19.37 20.76 04a60682o0322o
60682.915499  16.016  0.015  1425   21 o  0   3.97  95.12419 -25.04329  8722.97  8943.14 2.80 2.19 -48.6 -0.413 19.25 20.55 03a60683o0295o
60682.922662  16.085  0.016  1337   21 o  0   2.69  95.12419 -25.04329  8745.34  8981.96 2.79 2.24 -46.6 -0.406 19.30 20.59 03a60683o0310o
60682.926364  16.071  0.014  1354   19 o  0   4.50  95.12419 -25.04329  8690.44  8902.26 2.71 2.20 -47.6 -0.404 19.33 20.61 03a60683o0318o
60682.937687  16.018  0.015  1422   21 o  0   3.14  95.12419 -25.04329  8672.32  9018.77 2.67 2.09 -47.8 -0.417 19.38 20.73 03a60683o0343o
60683.915092  15.811  0.012  1720   20 o  0   3.06  95.12419 -25.04329  9922.90  4929.74 2.48 1.97 -60.4 -0.367 19.22 20.29 03a60684o0292o
60683.918367  15.794  0.013  1747   22 o  0   2.46  95.12419 -25.04329  9941.40  4969.46 2.54 1.99 -60.4 -0.377 19.18 20.30 03a60684o0299o
60683.927465  15.789  0.014  1756   24 o  0   1.58  95.12419 -25.04329  9888.83  4889.70 2.42 2.02 -58.7 -0.377 19.23 20.33 03a60684o0318o
60683.944937  15.744  0.011  1830   21 o  0   3.01  95.12419 -25.04329  9869.13  5003.72 2.46 1.99 -60.9 -0.377 19.32 20.50 03a60684o0354o
60685.169495  15.531  0.016  2226   36 o  0   6.44  95.12419 -25.04329  9946.95  4794.09 2.55 2.03 -18.8 -0.431 18.96 19.83 04a60685o0295o
60685.172295  15.556  0.015  2177   32 o  0   5.98  95.12419 -25.04329  9965.57  4833.47 2.52 1.97 -14.0 -0.423 18.95 19.85 04a60685o0301o
60685.178249  15.497  0.015  2297   34 o  0   4.78  95.12419 -25.04329  9908.08  4754.56 2.60 2.06 -21.5 -0.411 18.96 19.84 04a60685o0314o
60685.189502  15.683  0.015  1935   30 o  0   3.86  95.12419 -25.04329  9887.31  4870.65 2.50 1.95 -14.3 -0.432 19.00 19.88 04a60685o0337o
60686.166059  15.925  0.019  1549   30 o  0   2.37  95.12419 -25.04329  7628.70   381.44 2.27 1.96 -32.8 -0.423 18.72 19.28 04a60686o0294o
60686.175688  15.344  0.432  2644 1142 o  0   0.11  95.12419 -25.04329  5431.10 10523.85 2.28 1.84 -69.4 -0.463 18.69 19.27 04a60686o0314o
60686.176139  15.980  0.020  1472   29 o  0   1.83  95.12419 -25.04329  7648.46   422.85 2.35 2.04 -35.9 -0.411 18.72 19.37 04a60686o0315o
60686.178947  16.000  0.019  1446   28 o  0   1.96  95.12419 -25.04329  7590.07   343.23 2.44 2.08 -29.4 -0.396 18.72 19.37 04a60686o0321o
60686.184479  16.053  0.020  1376   27 o  0   2.74  95.12419 -25.04329  7567.52   461.15 2.28 2.05 -27.9 -0.431 18.71 19.38 04a60686o0333o
60686.935472  16.031  0.020  1404   29 o  0   1.21  95.12419 -25.04329  7733.52   470.79 2.49 2.20 -52.8 -0.393 18.76 19.48 03a60687o0281o
60686.938645  16.037  0.018  1397   24 o  0   2.02  95.12419 -25.04329  7751.93   511.45 2.62 2.21 -57.8 -0.393 18.71 19.50 03a60687o0288o
60686.944188  16.056  0.019  1372   26 o  0   1.45  95.12419 -25.04329  7697.05   431.64 2.44 2.15 -52.3 -0.400 18.78 19.49 03a60687o0300o
60686.956052  15.995  0.019  1452   28 o  0   1.36  95.12419 -25.04329  7675.61   546.28 2.40 2.15 -51.8 -0.411 18.79 19.50 03a60687o0326o
60687.904453  15.974  0.023  1481   34 o  0   1.11  95.12419 -25.04329  6705.71  7021.66 3.02 2.59 -53.5 -0.360 18.36 18.99 03a60688o0273o
60687.908075  15.893  0.021  1596   34 o  0   1.39  95.12419 -25.04329  6723.59  7061.42 2.89 2.52 -49.7 -0.377 18.36 18.98 03a60688o0281o
60687.913549  15.853  0.038  1655   64 o  0   1.48  95.12419 -25.04329  6671.11  6982.84 2.87 2.54 -53.5 -0.367 17.50 17.77 03a60688o0293o
60689.182819  15.741  0.022  1835   40 o  0   2.51  95.12419 -25.04329  6775.01  6971.89 2.07 1.86 -43.1 -0.473 18.27 18.51 04a60689o0271o
60689.185996  15.730  0.022  1854   40 o  0   2.16  95.12419 -25.04329  6792.76  7010.25 2.01 1.81 -34.7 -0.499 18.32 18.50 04a60689o0278o
60689.192558  15.743  0.021  1832   38 o  0   3.13  95.12419 -25.04329  6736.13  6934.67 2.06 1.88 -43.0 -0.478 18.31 18.54 04a60689o0292o
60689.202982  15.739  0.024  1839   44 o  0   3.02  95.12419 -25.04329  6716.07  7048.91 2.08 1.90 -45.0 -0.473 18.29 18.53 04a60689o0314o
60690.159419  15.971  0.023  1485   35 o  0   1.76  95.12419 -25.04329  1666.59   674.30 2.40 1.76  44.1 -0.464 18.50 18.91 04a60690o0280o
60690.163553  15.931  0.026  1540   40 o  0   1.01  95.12419 -25.04329  1685.78   714.07 2.48 1.83  43.3 -0.448 18.44 18.86 04a60690o0289o
60690.170843  15.968  0.024  1488   35 o  0   2.44  95.12419 -25.04329  1628.08   635.06 2.28 1.75  46.6 -0.487 18.49 18.88 04a60690o0304o
60690.180967  15.946  0.024  1518   36 o  0   1.90  95.12419 -25.04329  1606.07   752.71 2.33 1.75  39.7 -0.478 18.47 18.82 04a60690o0326o
60690.905080  16.060  0.019  1367   27 o  0   1.68  95.12419 -25.04329  1775.94   608.30 2.88 2.67 -61.2 -0.382 18.64 19.59 03a60691o0275o
60690.908246  16.035  0.023  1400   32 o  0   1.40  95.12419 -25.04329  1795.35   648.29 3.46 3.27 -66.7 -0.380 18.50 19.58 03a60691o0282o
60690.919082  16.080  0.020  1343   27 o  0   1.34  95.12419 -25.04329  1743.17   568.39 2.65 2.46 -59.7 -0.400 18.68 19.55 03a60691o0305o
60690.924512  16.014  0.021  1427   30 o  0   1.14  95.12419 -25.04329  1721.50   686.76 2.69 2.51 -67.1 -0.403 18.69 19.54 03a60691o0317o
60691.912489  15.937  0.015  1532   23 o  0   2.30  95.12419 -25.04329  4000.06  3087.26 2.20 1.93 -64.2 -0.414 19.11 19.97 03a60692o0293o
60691.916026  15.895  0.014  1593   22 o  0   2.01  95.12419 -25.04329  4018.19  3126.50 2.25 1.96 -65.7 -0.412 19.09 19.98 03a60692o0300o
60691.922406  15.848  0.015  1663   24 o  0   2.15  95.12419 -25.04329  3964.10  3047.33 2.22 2.02 -58.6 -0.424 19.07 19.98 03a60692o0314o
60691.932200  15.780  0.013  1770   23 o  0   1.82  95.12419 -25.04329  3943.06  3163.01 2.31 2.09 -32.0 -0.409 19.04 19.97 03a60692o0335o
60693.163576  15.757  0.012  1808   22 o  0   4.53  95.12419 -25.04329  3959.35  3095.72 1.92 1.90 -18.3 -0.449 19.03 19.95 04a60693o0292o
60693.166743  15.761  0.014  1801   25 o  0   4.38  95.12419 -25.04329  3977.66  3134.16 1.97 1.89 -19.7 -0.460 19.01 19.95 04a60693o0299o
60693.173586  15.790  0.013  1754   23 o  0   6.34  95.12419 -25.04329  3920.11  3056.99 1.94 1.92  -9.6 -0.465 19.00 19.95 04a60693o0314o
60693.185856  15.812  0.013  1719   22 o  0   5.56  95.12419 -25.04329  3899.01  3173.09 1.97 1.92 -23.5 -0.449 19.00 19.90 04a60693o0340o
60694.180612  15.881  0.014  1613   22 o  0   4.96  95.12419 -25.04329  4607.87  6575.41 2.14 1.81 -75.9 -0.456 19.27 20.52 04a60694o0318o
60694.183794  15.927  0.013  1546   20 o  0   5.32  95.12419 -25.04329  4627.43  6612.56 2.18 1.83 -70.6 -0.444 19.28 20.50 04a60694o0325o
60694.189315  15.948  0.014  1517   22 o  0   4.52  95.12419 -25.04329  4570.21  6536.38 2.22 1.87 -75.0 -0.443 19.24 20.48 04a60694o0337o
60694.224720  15.944  0.014  1522   22 o  0   5.00  95.12419 -25.04329  4553.46  6654.82 2.20 1.81 -72.9 -0.445 19.19 20.35 04a60694o0408o
60694.929587  16.060  0.014  1368   19 o  0   3.50  95.12419 -25.04329  4561.16  6570.18 2.35 2.02 -54.6 -0.400 19.33 20.54 03a60695o0331o
60694.932788  16.054  0.014  1376   20 o  0   2.43  95.12419 -25.04329  4582.37  6609.42 2.43 2.11 -49.8 -0.394 19.30 20.53 03a60695o0338o
60694.968065  15.980  0.013  1473   20 o  0   3.19  95.12419 -25.04329  4532.13  6532.02 2.46 2.14 -46.2 -0.390 19.18 20.40 03a60695o0414o
60694.974423  15.940  0.014  1528   21 o  0   2.49  95.12419 -25.04329  4513.55  6645.82 2.57 2.29 -50.3 -0.386 19.12 20.34 03a60695o0428o
60695.900990  16.027  0.016  1410   22 o  0   1.28  95.12419 -25.04329  1858.24  4592.99 3.30 3.09 -67.7 -0.391 19.00 20.78 03a60696o0270o
60695.907813  16.023  0.017  1416   24 o  0   1.28  95.12419 -25.04329  1880.14  4630.91 3.04 2.81 -67.2 -0.392 18.94 20.58 03a60696o0284o
60695.910983  16.004  0.016  1441   23 o  0   1.34  95.12419 -25.04329  1824.58  4552.33 3.05 2.84 -58.5 -0.405 19.02 20.69 03a60696o0291o
60697.066699  16.088  0.013  1334   17 c  0   4.84  95.12419 -25.04329  8698.70  5889.33 2.83 2.44 -30.8 -0.363 19.38 21.50 04a60697o0085c
60697.069420  16.111  0.014  1306   18 c  0   2.68  95.12419 -25.04329  8676.80  5851.26 2.93 2.52 -23.5 -0.358 19.38 21.50 04a60697o0091c
60697.072693  16.106  0.013  1312   17 c  0   5.22  95.12419 -25.04329  8736.06  5927.82 2.68 2.35 -30.0 -0.386 19.47 21.49 04a60697o0098c
60697.079515  16.103  0.014  1314   18 c  0   3.90  95.12419 -25.04329  8756.77  5811.73 2.70 2.35 -28.6 -0.387 19.46 21.45 04a60697o0113c
60698.152233  15.854  0.010  1653   17 c  0  13.75  95.12419 -25.04329  4692.75  8512.14 2.48 1.86 -73.3 -0.410 19.62 21.71 04a60698o0274c
60698.162929  15.885  0.011  1608   18 c  0   6.01  95.12419 -25.04329  4711.82  8552.37 2.57 1.87 -72.2 -0.406 19.62 21.70 04a60698o0297c
60698.165714  15.917  0.011  1560   17 c  0  14.38  95.12419 -25.04329  4656.01  8473.73 2.51 1.82 -76.0 -0.419 19.60 21.67 04a60698o0303c
60698.170834  15.897  0.012  1590   18 c  0   9.82  95.12419 -25.04329  4634.54  8590.14 2.56 1.82 -73.7 -0.417 19.61 21.63 04a60698o0314c
60698.891502  15.990  0.012  1459   18 o  0   2.50  95.12419 -25.04329  4594.12  8506.50 2.45 2.10 -44.0 -0.387 19.43 20.87 03a60699o0252o
60698.894710  15.972  0.013  1484   19 o  0   3.71  95.12419 -25.04329  4611.81  8545.76 2.45 2.13 -45.5 -0.385 19.43 20.87 03a60699o0259o
60698.901051  16.027  0.014  1410   19 o  0   2.78  95.12419 -25.04329  4560.11  8466.76 2.37 2.08 -41.8 -0.392 19.46 20.87 03a60699o0273o
60698.913183  16.019  0.013  1421   19 o  0   2.78  95.12419 -25.04329  4538.79  8581.83 2.46 2.06 -48.3 -0.395 19.48 20.89 03a60699o0299o
60699.896631  16.068  0.013  1358   18 o  0   2.56  95.12419 -25.04329  1806.83  2655.49 2.30 2.02 -65.2 -0.418 19.57 21.20 03a60700o0266o
60699.899838  16.049  0.013  1382   18 o  0   2.46  95.12419 -25.04329  1826.12  2694.76 2.34 2.04 -67.6 -0.422 19.54 21.19 03a60700o0273o
60699.905316  16.019  0.013  1420   18 o  0   3.32  95.12419 -25.04329  1771.32  2616.40 2.23 1.98 -64.5 -0.419 19.55 21.18 03a60700o0284o
60699.916213  15.962  0.013  1497   19 o  0   3.59  95.12419 -25.04329  1751.27  2733.07 2.24 1.96 -68.8 -0.419 19.58 21.18 03a60700o0308o
60701.143746  15.682  0.010  1937   19 c  0  10.06  95.12419 -25.04329  1751.04  2720.10 2.33 1.95  44.1 -0.399 19.53 21.46 04a60701o0270c
60701.147393  15.662  0.010  1974   19 c  0   5.05  95.12419 -25.04329  1770.33  2759.38 2.31 1.92  49.5 -0.392 19.54 21.41 04a60701o0278c
60701.154725  15.652  0.010  1992   20 c  0   6.20  95.12419 -25.04329  1713.36  2680.40 2.39 1.92  47.2 -0.391 19.52 21.39 04a60701o0294c
60701.164670  15.637  0.010  2019   19 c  0   8.44  95.12419 -25.04329  1691.04  2798.82 2.31 1.93  45.7 -0.403 19.50 21.31 04a60701o0315c
60702.143708  15.764  0.010  1796   18 c  0  14.27  95.12419 -25.04329  8700.11  6900.93 2.60 2.23 -33.8 -0.410 19.62 21.58 04a60702o0269c
60702.146686  15.776  0.010  1776   18 c  0  14.59  95.12419 -25.04329  8717.82  6940.08 2.57 2.18 -31.5 -0.416 19.60 21.58 04a60702o0275c
60702.152175  15.732  0.010  1851   19 c  0  17.12  95.12419 -25.04329  8658.49  6861.65 2.53 2.13 -27.5 -0.432 19.62 21.59 04a60702o0287c
60702.165212  15.786  0.012  1760   20 c  0  10.11  95.12419 -25.04329  8639.94  6977.55 2.58 2.21 -40.3 -0.427 19.59 21.58 04a60702o0315c
60703.880659  16.029  0.014  1407   20 o  0   1.28  95.12419 -25.04329  5949.25  3040.77 2.44 2.20 -58.8 -0.415 19.34 20.98 03a60704o0249o
60703.883828  16.059  0.013  1368   18 o  0   2.68  95.12419 -25.04329  5970.30  3080.10 2.40 2.17 -56.2 -0.419 19.37 21.00 03a60704o0256o
60703.946862  15.797  0.016  1742   28 o  0   0.99  95.12419 -25.04329  5920.93  3001.28 2.56 2.41 -51.5 -0.426 18.92 20.58 03a60704o0266o
60703.962887  15.739  0.015  1837   28 o  0   1.96  95.12419 -25.04329  5903.80  3116.49 2.40 2.23 -46.0 -0.435 18.80 20.41 03a60704o0301o
60705.139499  15.709  0.010  1890   18 c  0  12.63  95.12419 -25.04329  5911.18  3002.30 2.17 1.99 -23.1 -0.405 19.50 21.22 04a60705o0264c
60705.142719  15.701  0.010  1904   18 c  0  10.49  95.12419 -25.04329  5929.59  3041.71 2.22 2.07 -18.4 -0.400 19.50 21.22 04a60705o0271c
60705.148588  15.709  0.010  1890   19 c  0  10.47  95.12419 -25.04329  5872.10  2963.76 2.16 2.01 -34.6 -0.403 19.51 21.24 04a60705o0283c
60705.158781  15.651  0.009  1993   19 c  0  13.04  95.12419 -25.04329  5851.61  3079.41 2.12 1.94 -22.6 -0.406 19.50 21.19 04a60705o0305c
60706.136330  15.740  0.010  1836   18 c  0   4.79  95.12419 -25.04329  2680.57  6681.54 2.32 1.91 -79.9 -0.380 19.53 21.48 04a60706o0257c
60706.139503  15.739  0.010  1839   18 c  0   7.02  95.12419 -25.04329  2701.58  6719.32 2.27 1.86 -80.7 -0.383 19.59 21.47 04a60706o0264c
60706.145449  15.762  0.010  1799   18 c  0   3.61  95.12419 -25.04329  2641.67  6642.45 2.29 1.88 -78.0 -0.378 19.55 21.49 04a60706o0277c
60706.157438  15.826  0.010  1696   18 c  0   5.60  95.12419 -25.04329  2621.06  6758.38 2.30 1.89 -78.1 -0.382 19.57 21.46 04a60706o0302c
60706.858689  15.831  0.011  1689   19 o  0   2.73  95.12419 -25.04329  2630.23  6629.94 2.53 2.30 -65.5 -0.386 19.29 20.78 03a60707o0204o
60706.861847  15.837  0.012  1679   20 o  0   2.09  95.12419 -25.04329  2651.50  6668.90 2.48 2.26 -58.3 -0.393 19.32 20.78 03a60707o0211o
60706.869149  15.867  0.012  1634   19 o  0   2.30  95.12419 -25.04329  2597.74  6590.76 2.60 2.33 -65.4 -0.388 19.30 20.80 03a60707o0227o
60706.879671  15.922  0.013  1553   20 o  0   1.71  95.12419 -25.04329  2577.31  6706.44 2.87 2.56 -51.1 -0.375 19.18 20.79 03a60707o0250o
60707.843944  15.962  0.012  1496   19 o  0   3.26  95.12419 -25.04329  5735.62   508.52 2.27 2.09 -53.2 -0.411 19.47 20.96 03a60708o0173o
60707.847130  16.007  0.014  1436   20 o  0   2.62  95.12419 -25.04329  5755.00   547.58 2.28 2.08 -49.2 -0.415 19.46 20.95 03a60708o0180o
60707.854390  16.007  0.013  1436   18 o  0   3.20  95.12419 -25.04329  5700.86   468.50 2.27 2.05 -47.4 -0.414 19.48 20.97 03a60708o0195o
60707.865418  16.055  0.014  1374   19 o  0   2.21  95.12419 -25.04329  5683.95   585.28 2.27 2.04 -49.5 -0.414 19.45 20.93 03a60708o0219o
60709.131443  15.753  0.010  1814   19 c  0   8.22  95.12419 -25.04329  5642.66   471.21 2.38 2.27  45.8 -0.398 19.51 21.48 04a60709o0239c
60709.135102  15.705  0.010  1898   18 c  0   9.29  95.12419 -25.04329  5663.63   510.15 2.26 2.20  -7.5 -0.401 19.55 21.47 04a60709o0247c
60709.140329  15.683  0.010  1936   19 c  0  14.24  95.12419 -25.04329  5602.69   431.15 2.22 2.17  20.8 -0.411 19.58 21.44 04a60709o0258c
60709.150147  15.689  0.010  1926   20 c  0   9.48  95.12419 -25.04329  5584.29   549.39 2.28 2.12  50.7 -0.414 19.58 21.43 04a60709o0279c
60710.126090  15.664  0.011  1969   22 c  0   8.66  95.12419 -25.04329  9626.56   307.16 3.29 2.36 -33.9 -0.369 19.58 21.53 04a60710o0229c
60710.129004  15.632  0.011  2028   22 c  0   7.16  95.12419 -25.04329  9647.32   347.07 3.15 2.39 -28.3 -0.381 19.55 21.53 04a60710o0235c
60710.133240  15.471  0.012  2352   29 c  0  18.70  95.12419 -25.04329  7369.28 10483.88 2.89 2.11 -70.4 -0.394 19.58 21.47 04a60710o0244c
60710.134141  15.699  0.011  1908   20 c  0  10.95  95.12419 -25.04329  9587.25   267.32 3.19 2.33 -32.0 -0.375 19.56 21.52 04a60710o0246c
60710.136863 -18.096  0.006  -210    1 c  0 923477.53  95.12419 -25.04329  7387.23 10522.32 2.91 2.07 -73.9 -0.398 19.59 21.47 04a60710o0252c
60710.142093  15.573  0.011  2143   24 c  0  14.01  95.12419 -25.04329  7330.77 10444.66 2.90 2.09 -66.6 -0.400 19.54 21.50 04a60710o0263c
60710.145310  15.738  0.011  1839   20 c  0   9.76  95.12419 -25.04329  9565.59   386.82 3.12 2.49 -24.8 -0.370 19.56 21.47 04a60710o0270c
60710.872187  15.859  0.013  1646   22 o  0   3.92  95.12419 -25.04329  9724.19   444.57 2.63 2.22 -60.9 -0.448 19.28 20.63 03a60711o0238o
60710.874961  15.885  0.014  1607   23 o  0   2.67  95.12419 -25.04329  9744.29   483.96 2.71 2.33 -54.2 -0.425 19.23 20.65 03a60711o0244o
60710.880093  15.895  0.013  1592   21 o  0   3.72  95.12419 -25.04329  9689.00   403.67 2.68 2.29 -56.4 -0.433 19.26 20.71 03a60711o0255o
60710.885215  15.911  0.014  1569   22 o  0   4.65  95.12419 -25.04329  7184.11 10499.14 3.07 2.39 -43.4 -0.406 19.30 20.69 03a60711o0266o
60710.890182  15.953  0.015  1509   23 o  0   2.21  95.12419 -25.04329  9669.02   522.59 2.67 2.26 -57.0 -0.448 19.22 20.75 03a60711o0277o
60711.868188  15.919  0.243  1558  378 o  0   1.25  95.12419 -25.04329  7981.90  4944.18 2.94 2.58 -53.0 -0.380 15.90 16.95 03a60712o0230o
60711.871397  16.028  0.137  1409  193 o  0   1.47  95.12419 -25.04329  8001.09  4984.50 2.82 2.51 -60.7 -0.389 16.50 17.91 03a60712o0237o
60711.887346  16.058  0.031  1370   42 o  0   1.01  95.12419 -25.04329  7928.58  5021.45 2.91 2.55 -55.8 -0.397 18.35 19.94 03a60712o0272o
60714.146774  15.724  0.017  1864   31 o  0   4.05  95.12419 -25.04329  6926.83  8914.15 2.29 1.99 -56.0 -0.407 18.72 19.51 04a60714o0176o
60714.150034  15.701  0.018  1904   35 o  0   3.75  95.12419 -25.04329  6946.20  8954.30 2.33 2.03 -54.9 -0.413 18.71 19.52 04a60714o0183o
60714.155217  15.665  0.016  1968   32 o  0   4.28  95.12419 -25.04329  6885.18  8873.32 2.42 2.02 -62.8 -0.432 18.68 19.50 04a60714o0194o
60714.176652  15.808  0.020  1725   35 o  0   3.50  95.12419 -25.04329  6867.14  8992.93 2.27 1.97 -55.6 -0.394 18.63 19.40 04a60714o0240o
60714.865824  15.827  0.015  1696   26 o  0   3.29  95.12419 -25.04329  6814.63  8962.27 2.92 2.28 -45.3 -0.402 18.85 19.71 03a60715o0230o
60714.875181  15.835  0.015  1683   24 o  0   4.17  95.12419 -25.04329  6833.29  9000.59 2.74 2.18 -47.2 -0.408 18.89 19.72 03a60715o0250o
60714.877952  15.866  0.017  1635   28 o  0   1.65  95.12419 -25.04329  6780.22  8921.69 2.71 2.17 -47.5 -0.407 18.93 19.75 03a60715o0256o
60714.895352  15.888  0.016  1602   26 o  0   1.85  95.12419 -25.04329  6760.00  9037.57 2.72 2.26 -49.8 -0.403 18.86 19.71 03a60715o0294o
60715.867789  16.001  0.020  1444   29 o  0   1.69  95.12419 -25.04329  4112.03  5019.74 2.86 2.54 -55.6 -0.385 18.55 19.47 03a60716o0236o
60715.870992  16.050  0.024  1381   33 o  0   1.04  95.12419 -25.04329  4133.96  5058.36 3.20 2.97 -57.2 -0.384 18.44 19.46 03a60716o0243o
60715.876468  16.020  0.021  1418   30 o  0   1.21  95.12419 -25.04329  4080.26  4979.49 2.88 2.61 -61.0 -0.380 18.55 19.46 03a60716o0255o
60715.888994  16.020  0.022  1419   32 o  0   1.71  95.12419 -25.04329  4057.09  5095.15 3.40 3.14 -50.1 -0.390 18.36 19.44 03a60716o0282o
60717.134386  15.850  0.020  1660   33 o  0   1.83  95.12419 -25.04329  4120.88  5029.82 2.14 1.89 -69.6 -0.433 18.43 18.87 04a60717o0198o
60717.137570  15.844  0.022  1668   36 o  0   1.47  95.12419 -25.04329  4140.79  5067.25 2.10 1.89 -65.5 -0.442 18.44 18.85 04a60717o0205o
60717.143198  15.772  0.019  1783   34 o  0   3.39  95.12419 -25.04329  4085.73  4993.12 2.14 1.97 -62.4 -0.474 18.36 18.83 04a60717o0217o
60717.152994  15.799  0.020  1739   35 o  0   2.26  95.12419 -25.04329  4062.03  5109.27 2.09 1.88 -74.8 -0.443 18.40 18.79 04a60717o0238o
60718.120125  15.612  0.022  2066   45 o  0   1.75  95.12419 -25.04329  2784.11  8619.56 2.42 1.84 -75.6 -0.447 18.35 18.62 04a60718o0238o
60718.123446  15.539  0.020  2211   44 o  0   2.12  95.12419 -25.04329  2803.47  8660.01 2.38 1.83 -72.9 -0.462 18.34 18.62 04a60718o0245o
60718.129618  15.571  0.016  2146   35 o  0   3.99  95.12419 -25.04329  2745.76  8581.92 2.49 1.78 -75.6 -0.424 18.34 18.61 04a60718o0258o
60718.155907  15.799  0.021  1739   36 o  0   2.13  95.12419 -25.04329  2722.57  8699.26 2.43 1.78 -74.3 -0.432 18.31 18.51 04a60718o0315o
60718.917777  15.985  0.021  1465   30 o  0   1.39  95.12419 -25.04329  2697.94  8566.61 2.66 2.35 -41.5 -0.353 18.45 18.94 03a60719o0183o
60718.920565  15.960  0.023  1500   34 o  0   1.30  95.12419 -25.04329  2715.13  8605.44 2.88 2.41 -36.0 -0.343 18.41 18.92 03a60719o0189o
60718.926561  15.994  0.024  1453   34 o  0   1.22  95.12419 -25.04329  2661.86  8526.08 3.02 2.53 -39.2 -0.338 18.35 18.91 03a60719o0202o
60718.937275  16.031  0.024  1404   33 o  0   1.61  95.12419 -25.04329  2642.72  8642.25 2.89 2.43 -39.6 -0.341 18.40 18.85 03a60719o0225o
60719.849928  15.954  0.017  1508   25 o  0   1.34  95.12419 -25.04329  9877.71  2990.16 2.61 2.12 -60.5 -0.363 18.83 19.63 03a60720o0205o
60719.853641  15.948  0.016  1516   25 o  0   2.05  95.12419 -25.04329  9895.78  3030.44 2.72 2.29 -62.3 -0.355 18.77 19.61 03a60720o0213o
60719.859096  15.981  0.017  1471   25 o  0   1.58  95.12419 -25.04329  9842.75  2950.94 2.60 2.15 -58.6 -0.361 18.81 19.60 03a60720o0225o
60719.869682  16.001  0.017  1444   25 o  0   2.15  95.12419 -25.04329  9817.80  3066.57 2.60 2.10 -64.2 -0.366 18.81 19.56 03a60720o0248o
60721.163466  15.445  0.017  2409   41 o  0   5.45  95.12419 -25.04329  9945.72  2827.45 2.53 2.07 -23.1 -0.422 18.75 19.43 04a60721o0179o
60721.166698  15.460  0.016  2377   39 o  0   8.01  95.12419 -25.04329  9962.84  2866.20 2.57 2.03 -23.9 -0.418 18.75 19.43 04a60721o0186o
60721.173179  15.467  0.018  2362   43 o  0   2.53  95.12419 -25.04329  9901.39  2786.01 2.57 2.07 -26.3 -0.407 18.77 19.40 04a60721o0200o
60721.183321  15.444  0.018  2412   44 o  0   3.74  95.12419 -25.04329  9874.79  2903.38 2.51 2.14 -21.1 -0.416 18.67 19.28 04a60721o0222o
60722.118577  15.763  0.014  1799   26 o  0   2.45  95.12419 -25.04329  7975.46  2909.28 2.49 1.95 -26.2 -0.398 18.89 19.79 04a60722o0242o
60722.121770  15.763  0.014  1798   24 o  0   3.97  95.12419 -25.04329  7993.81  2944.76 2.33 1.89 -27.5 -0.409 18.94 19.80 04a60722o0249o
60722.129303  15.728  0.015  1857   27 o  0   2.46  95.12419 -25.04329  7938.38  2866.21 2.39 2.03 -28.9 -0.406 18.90 19.70 04a60722o0265o
60722.140190  15.704  0.015  1899   28 o  0   2.54  95.12419 -25.04329  7914.44  2975.65 2.27 1.83 -28.7 -0.421 18.90 19.64 04a60722o0288o
60722.842383  15.754  0.012  1814   22 o  0   3.04  95.12419 -25.04329  7907.68  3010.72 2.56 2.23 -58.9 -0.413 19.12 20.36 03a60723o0180o
60722.845598  15.737  0.012  1841   22 o  0   2.31  95.12419 -25.04329  7928.04  3050.27 2.44 2.13 -60.3 -0.422 19.15 20.34 03a60723o0187o
60722.852187  15.757  0.011  1808   20 o  0   4.81  95.12419 -25.04329  7873.31  2970.74 2.44 2.11 -59.5 -0.419 19.11 20.30 03a60723o0201o
