###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59093.628956  17.537  0.102   351   36 o  0   1.05  58.83504 -48.79121   599.25  7800.34 2.41 1.99 -56.2 -0.432 18.44 18.78 02a59093o0571o
59093.634911  17.480  0.140   370   52 o  0   1.18  58.83504 -48.79121   578.53  7917.44 2.57 2.04 -58.7 -0.423 18.20 18.34 02a59093o0584o
59097.603615  17.793  0.106   277   29 o  0   1.22  58.83504 -48.79121   636.76  7841.36 2.20 1.93  19.1 -0.419 18.59 18.99 02a59097o0833o
59097.620165  17.777  0.093   281   26 o  0   0.85  58.83504 -48.79121   654.93  7877.33 2.06 1.83  19.5 -0.437 18.60 18.96 02a59097o0869o
59097.626161  17.897  0.095   252   24 o  0   1.39  58.83504 -48.79121   597.92  7799.82 2.02 1.92  13.5 -0.437 18.55 18.94 02a59097o0882o
59097.635353  17.801  0.152   275   42 o  0   1.57  58.83504 -48.79121   576.55  7917.32 2.10 2.03 -28.7 -0.425 18.26 18.40 02a59097o0902o
59121.515224  17.827  0.126   269   34 o  0   1.69  58.83504 -48.79121  5352.01  8035.63 2.11 2.02  86.3 -0.448 18.56 18.83 02a59121o0675o
59121.518064  17.961  0.184   238   44 o  0   1.15  58.83504 -48.79121  5370.64  8073.87 2.33 2.03  35.7 -0.428 18.54 18.82 02a59121o0681o
59121.521282  17.911  0.173   249   43 o  0   1.21  58.83504 -48.79121  5314.15  7995.70 2.22 2.07  49.5 -0.434 18.52 18.82 02a59121o0688o
59121.527427  17.830  0.180   268   48 o  0   0.68  58.83504 -48.79121  5294.96  8111.30 2.43 2.06  33.1 -0.417 18.54 18.85 02a59121o0701o
59137.506560  18.248  0.069   182   13 c  0   1.69  58.83504 -48.79121   975.27  7823.69 2.48 2.31 -49.6 -0.422 19.40 21.13 02a59137o0682c
59137.510247  18.333  0.081   169   14 c  0   0.92  58.83504 -48.79121   993.74  7861.23 2.44 2.29 -52.1 -0.421 19.41 21.15 02a59137o0690c
59137.513001  18.216  0.058   188   11 c  0   1.49  58.83504 -48.79121   937.21  7784.40 2.55 2.26 -57.0 -0.416 19.44 21.15 02a59137o0696c
59137.522318  18.017  0.047   226   10 c  0   1.95  58.83504 -48.79121  1435.19  2126.16 2.57 2.32 -78.1 -0.425 19.41 21.17 02a59137o0716c
59137.525982  17.803  0.050   275   14 c  0   1.07  58.83504 -48.79121  1416.73  2087.01 2.64 2.34 -72.6 -0.424 19.44 21.15 02a59137o0724c
59137.531504  17.717  0.046   297   14 c  0   1.06  58.83504 -48.79121  1474.95  2168.27 2.60 2.33 -74.0 -0.419 19.43 21.15 02a59137o0736c
59137.536258  17.642  0.046   319   15 c  0   0.81  58.83504 -48.79121   912.58  7900.26 2.42 2.25 -51.5 -0.417 19.45 21.17 02a59137o0746c
59137.567089  17.072  0.026   539   14 c  0   1.48  58.83504 -48.79121  1497.40  2054.98 2.56 2.35  85.4 -0.411 19.37 21.10 02a59137o0813c
59141.485457  17.736  0.067   292   20 c  0   1.23  58.83504 -48.79121  8654.88  7816.00 2.73 2.49  87.6 -0.387 18.29 19.98 02a59141o0512c
59141.487301  17.712  0.055   299   16 c  0   1.12  58.83504 -48.79121  8673.77  7855.96 2.75 2.51  88.2 -0.391 19.00 20.66 02a59141o0516c
59141.492853  17.501  0.194   363   70 c  0   0.72  58.83504 -48.79121  8616.61  7775.41 2.84 2.47  48.7 -0.382 18.42 20.09 02a59141o0528c
59141.511805  17.115  0.080   517   42 c  0   1.43  58.83504 -48.79121  1941.79  2656.36 2.58 2.39 -84.5 -0.408 17.75 19.40 02a59141o0569c
59145.467831  17.178  0.031   489   15 c  0   1.13  58.83504 -48.79121  8655.36  7815.82 2.87 2.43  44.3 -0.379 19.49 21.37 02a59145o0603c
59145.492606  17.072  0.030   539   16 c  0   1.39  58.83504 -48.79121  8674.68  7857.18 2.78 2.49  55.3 -0.382 19.38 21.20 02a59145o0656c
59145.496295  17.145  0.029   503   15 c  0   1.74  58.83504 -48.79121  8617.76  7776.49 2.69 2.52  68.3 -0.392 19.42 21.18 02a59145o0664c
59145.523532  17.356  0.038   415   16 c  0   1.23  58.83504 -48.79121  1941.76  2653.52 2.55 2.38 -87.6 -0.408 19.23 21.05 02a59145o0723c
59157.442729  17.513  0.077   359   28 o  0   1.42  58.83504 -48.79121  4183.77  7746.35 2.33 2.11  41.1 -0.413 18.57 19.00 02a59157o0565o
59157.445929  17.631  0.085   322   27 o  0   1.12  58.83504 -48.79121  4202.31  7784.11 2.20 2.13  85.5 -0.415 18.61 19.02 02a59157o0572o
59169.391021  17.870  0.058   258   15 c  0   1.24  58.83504 -48.79121  3243.17 10200.19 2.98 2.43 -65.5 -0.384 19.40 21.19 02a59169o0461c
59169.394246  18.032  0.064   222   14 c  0   1.21  58.83504 -48.79121  3260.31 10237.37 2.70 2.44 -75.0 -0.392 19.39 21.19 02a59169o0468c
59169.399732  17.874  0.054   257   14 c  0   1.08  58.83504 -48.79121  3204.66 10159.11 2.73 2.50 -75.4 -0.398 19.38 21.20 02a59169o0480c
59169.400647  17.806  0.055   274   15 c  0   1.06  58.83504 -48.79121  4903.98  7744.59 2.69 2.55  70.6 -0.391 19.37 21.18 02a59169o0482c
59169.403903  17.959  0.055   238   13 c  0   1.13  58.83504 -48.79121  4921.27  7783.25 2.77 2.58  56.8 -0.380 19.39 21.18 02a59169o0489c
59169.429454  17.980  0.075   233   18 c  0   1.26  58.83504 -48.79121  3180.99 10276.07 3.57 3.01 -64.5 -0.397 19.26 21.22 02a59169o0544c
59169.429912  17.946  0.061   241   15 c  0   1.12  58.83504 -48.79121  4862.57  7704.78 3.19 3.00  59.0 -0.340 19.20 21.19 02a59169o0545c
59169.432655  17.935  0.058   243   14 c  0   1.11  58.83504 -48.79121  4843.88  7820.98 2.98 2.84  65.1 -0.360 19.26 21.19 02a59169o0551c
59181.404175  18.011  0.178   227   40 o  0   1.05  58.83504 -48.79121  1765.90    83.15 2.79 2.36 -64.4 -0.397 18.19 18.67 02a59181o0390o
59181.407866  15.540  1.237  2208 2731 o  0   0.07  58.83504 -48.79121  1747.41    43.79 3.33 3.10 -71.8 -0.394 18.05 18.67 02a59181o0398o
59181.438441  17.730  0.123   294   36 o  0   0.82  58.83504 -48.79121  1807.16   126.60 2.33 2.00 -74.1 -0.415 18.30 18.63 02a59181o0412o
59181.442126  18.138  0.203   202   41 o  0   0.69  58.83504 -48.79121  9749.49  2718.47 2.50 2.28 -70.9 -0.401 18.24 18.64 02a59181o0420o
59181.447657  18.013  0.162   226   37 o  0   1.12  58.83504 -48.79121  9730.39  2680.25 2.71 2.53 -77.5 -0.396 18.20 18.64 02a59181o0432o
59181.451824  17.823  0.127   270   34 o  0   1.14  58.83504 -48.79121  9787.09  2756.94 2.44 2.20 -72.1 -0.419 18.32 18.64 02a59181o0441o
59181.464698  18.098  0.198   209   41 o  0   1.01  58.83504 -48.79121  9807.78  2644.00 2.80 2.51 -70.9 -0.391 18.16 18.63 02a59181o0469o
59183.365499  17.636  0.180   320   58 o  0   1.01  58.83504 -48.79121  1223.76  2723.44 2.53 2.42  42.7 -0.330 17.91 18.10 01a59183o0401o
59183.366882  17.419  0.148   391   58 o  0   0.99  58.83504 -48.79121  1204.22  2683.84 2.53 2.31  80.5 -0.366 17.94 18.09 01a59183o0404o
59183.368266  17.621  0.143   325   46 o  0   1.01  58.83504 -48.79121  3350.40  2114.61 2.25 2.22  53.0 -0.387 18.08 18.15 01a59183o0407o
59183.369655  17.301  0.103   436   45 o  0   1.88  58.83504 -48.79121  3330.67  2075.11 2.48 2.31  72.0 -0.371 17.99 18.15 01a59183o0410o
59183.373808  17.748  0.234   289   68 o  0   0.64  58.83504 -48.79121  1262.23  2765.92 2.58 2.30  42.6 -0.352 17.87 18.06 01a59183o0419o
59183.375652  17.472  0.135   372   50 o  0   0.93  58.83504 -48.79121  3387.67  2155.37 2.44 2.38  65.9 -0.368 17.98 18.14 01a59183o0423o
59183.395174  17.476  0.244   371   91 o  0   1.09  58.83504 -48.79121  9326.63  7885.91 2.74 2.46  74.0 -0.352 17.44 17.82 01a59183o0465o
59183.398399  17.402  0.209   397   83 o  0   1.29  58.83504 -48.79121  7205.99  8512.07 2.88 2.69 -87.9 -0.375 17.46 17.86 01a59183o0472o
59185.383880  17.975  0.136   234   32 o  0   1.10  58.83504 -48.79121   785.83  7835.49 2.42 1.88 -59.5 -0.455 18.47 18.94 02a59185o0442o
59185.387080  17.944  0.152   241   37 o  0   0.92  58.83504 -48.79121   808.54  7871.98 2.58 1.79 -60.9 -0.469 18.51 18.96 02a59185o0449o
59185.389922  17.690  0.092   305   28 o  0   1.09  58.83504 -48.79121   751.94  7797.38 2.43 1.85 -59.3 -0.458 18.50 18.96 02a59185o0455o
59185.395436  17.697  0.100   303   30 o  0   1.16  58.83504 -48.79121   730.57  7914.39 2.32 2.01 -52.9 -0.445 18.53 18.95 02a59185o0467o
59185.413979  17.898  0.118   252   30 o  0   1.24  58.83504 -48.79121  1768.32    82.92 2.37 2.01 -66.7 -0.420 18.54 19.02 02a59185o0507o
59185.417637  17.001  2.536   575 1457 o  0   0.01  58.83504 -48.79121  1750.61    42.77 2.61 2.07 -58.3 -0.410 18.52 19.01 02a59185o0515o
59185.452942  17.937  0.138   243   33 o  0   0.98  58.83504 -48.79121  1805.86   125.21 2.93 2.13 -54.4 -0.395 18.43 18.92 02a59185o0591o
59197.375821  18.227  0.065   186   12 c  0   1.25  58.83504 -48.79121  7058.94  2407.34 2.80 2.48 -70.5 -0.375 19.46 21.26 02a59197o0394c
59197.379024  18.160  0.062   198   12 c  0   0.97  58.83504 -48.79121  7040.81  2369.52 2.87 2.51 -69.2 -0.370 19.43 21.25 02a59197o0401c
59197.384523  18.159  0.060   198   12 c  0   1.23  58.83504 -48.79121  7097.36  2446.36 2.87 2.56 -73.4 -0.368 19.40 21.25 02a59197o0413c
59197.419740  18.076  0.067   214   14 c  0   1.02  58.83504 -48.79121  7118.73  2328.68 3.05 2.56 -61.4 -0.373 19.37 21.23 02a59197o0489c
59205.355135  17.874  0.069   257   18 o  0   1.01  58.83504 -48.79121  8949.47  2254.12 2.43 2.08 -58.8 -0.423 19.16 20.12 02a59205o0351o
59205.360655  17.897  0.063   252   16 o  0   1.41  58.83504 -48.79121  8930.90  2218.68 2.33 2.14 -65.0 -0.427 19.13 20.10 02a59205o0363o
59205.363430  17.800  0.069   275   19 o  0   1.09  58.83504 -48.79121  8987.39  2295.01 2.37 2.18 -65.9 -0.437 19.11 20.10 02a59205o0369o
59205.373987  17.573  0.056   339   19 o  0   0.90  58.83504 -48.79121  9009.03  2179.44 2.52 2.19 -60.5 -0.419 19.04 20.06 02a59205o0392o
59229.280645  17.965  0.057   236   14 c  0   1.19  58.83504 -48.79121  3897.95  2778.23 2.68 2.50  59.9 -0.385 19.38 21.15 02a59229o0184c
59229.283848  17.800  0.049   275   14 c  0   1.18  58.83504 -48.79121  3879.09  2739.89 2.70 2.51  59.2 -0.383 19.38 21.11 02a59229o0191c
59229.289344  17.874  0.054   257   14 c  0   1.22  58.83504 -48.79121  3936.09  2818.96 2.82 2.68  65.1 -0.380 19.33 21.09 02a59229o0203c
59229.300323  17.874  0.052   257   13 c  0   1.37  58.83504 -48.79121  3957.09  2704.69 2.59 2.42  75.1 -0.389 19.38 21.03 02a59229o0227c
59257.218625  18.289  0.247   176   43 c  0   1.16  58.83504 -48.79121  3590.62  2780.94 2.85 2.69  74.3 -0.373 17.95 19.04 02a59257o0026c
59257.219082  18.715  0.289   119   34 c  0   1.30  58.83504 -48.79121  5448.86   467.33 2.88 2.50 -73.8 -0.375 18.13 19.24 02a59257o0027c
59257.222771  18.097  0.078   209   16 c  0   1.71  58.83504 -48.79121  3571.80  2741.37 2.76 2.56  69.7 -0.380 18.80 20.07 02a59257o0035c
59257.223229  18.091  0.096   211   20 c  0   1.23  58.83504 -48.79121  5430.22   428.38 2.95 2.57 -73.5 -0.385 18.86 20.23 02a59257o0036c
59257.228722  18.242  0.080   183   15 c  0   1.17  58.83504 -48.79121  3628.71  2820.31 2.82 2.63  70.3 -0.382 19.24 20.92 02a59257o0048c
59257.229180  18.220  0.080   187   15 c  0   0.78  58.83504 -48.79121  5485.90   507.23 2.87 2.51 -75.3 -0.391 19.30 21.00 02a59257o0049c
59257.238813  18.069  0.057   215   12 c  0   1.24  58.83504 -48.79121  3649.16  2704.38 2.72 2.52  72.0 -0.381 19.36 21.19 02a59257o0070c
59257.239270  18.208  0.075   189   14 c  0   1.34  58.83504 -48.79121  5506.01   389.98 2.77 2.35 -73.6 -0.394 19.40 21.22 02a59257o0071c
59261.217942  18.293  0.375   175   66 c  0   1.16  58.83504 -48.79121  8295.71  2762.94 2.59 2.44  65.9 -0.376 17.45 18.49 02a59261o0022c
59261.221149  18.329  0.195   169   33 c  0   1.13  58.83504 -48.79121  8277.56  2725.87 2.57 2.41  70.1 -0.369 18.31 19.34 02a59261o0029c
59261.228932  18.066  0.063   216   14 c  0   1.55  58.83504 -48.79121  8334.77  2804.21 2.53 2.40  82.1 -0.375 19.14 20.58 02a59261o0046c
59261.239485  18.318  0.098   171   17 c  0   0.92  58.83504 -48.79121  8355.87  2688.93 2.57 2.40 -89.6 -0.380 19.22 20.75 02a59261o0069c
59457.598584  17.665  0.057   312   18 o  0   1.01  58.83504 -48.79121  6945.20  7769.20 2.33 2.05  43.9 -0.434 19.24 20.19 02a59457o0813o
59457.599498  17.722  0.064   296   19 o  0   0.96  58.83504 -48.79121  5086.97 10084.12 2.29 2.07 -61.3 -0.429 19.21 20.23 02a59457o0815o
59457.602260  17.704  0.054   301   16 o  0   1.04  58.83504 -48.79121  6963.35  7808.48 2.36 2.03  41.6 -0.432 19.27 20.21 02a59457o0821o
59457.617829  17.710  0.063   299   19 o  0   0.97  58.83504 -48.79121  5102.82 10121.10 2.08 1.93 -75.0 -0.435 19.34 20.26 02a59457o0854o
59457.621947  17.715  0.056   298   17 o  0   1.24  58.83504 -48.79121  6904.89  7728.42 2.41 1.97  40.1 -0.426 19.27 20.19 02a59457o0863o
59457.626979  17.818  0.072   271   20 o  0   1.19  58.83504 -48.79121  5047.32 10041.29 2.16 1.91 -66.6 -0.435 19.24 20.05 02a59457o0874o
59457.634312  17.646  0.096   318   30 o  0   1.09  58.83504 -48.79121  6884.38  7843.65 2.40 1.99  40.7 -0.417 18.67 19.04 02a59457o0889o
59457.634769  17.516  0.087   358   31 o  0   1.13  58.83504 -48.79121  5026.65 10158.53 2.12 1.93 -75.7 -0.433 18.66 18.97 02a59457o0890o
59465.596836  17.851  0.055   263   14 c  0   0.85  58.83504 -48.79121  2244.94  7779.16 2.53 2.25 -62.2 -0.405 19.41 21.18 02a59465o0823c
59465.600040  17.965  0.059   237   14 c  0   0.69  58.83504 -48.79121  2262.38  7817.77 2.53 2.38 -72.9 -0.388 19.39 21.20 02a59465o0830c
59465.618801  17.824  0.052   269   14 c  0   0.83  58.83504 -48.79121  2204.64  7737.54 2.58 2.31 -62.9 -0.404 19.43 21.26 02a59465o0870c
59465.626588  17.881  0.048   256   12 c  0   1.51  58.83504 -48.79121  2184.36  7853.34 2.53 2.22 -62.0 -0.406 19.44 21.17 02a59465o0887c
59469.611084  17.907  0.053   250   13 c  0   1.37  58.83504 -48.79121  2618.24  7764.17 2.59 2.52  56.0 -0.363 19.36 21.12 02a59469o0339c
59469.628718  18.001  0.064   229   15 c  0   0.90  58.83504 -48.79121  7894.94  2742.83 2.64 2.47  72.5 -0.370 19.28 20.94 02a59469o0376c
59469.633334  17.866  0.066   259   17 c  0   1.35  58.83504 -48.79121  7952.54  2816.83 2.58 2.43  73.0 -0.370 19.06 20.46 02a59469o0386c
59469.639805  18.096  0.192   210   40 c  0   1.56  58.83504 -48.79121  7974.64  2700.48 2.67 2.53 -89.3 -0.356 17.83 19.01 02a59469o0399c
59505.472798  17.751  0.159   288   46 o  0   1.41  58.83504 -48.79121  9010.46  7829.97 2.47 2.24  44.9 -0.448 18.27 18.57 02a59505o0619o
59505.473712  18.136  0.283   202   57 o  0   0.71  58.83504 -48.79121  6946.10 10000.70 2.36 2.25  76.1 -0.444 18.26 18.61 02a59505o0621o
59505.474626  17.917  0.218   247   54 o  0   1.07  58.83504 -48.79121  9030.26  7870.08 2.55 2.32  47.7 -0.427 18.22 18.55 02a59505o0623o
59505.479237  18.125  0.460   204   94 o  0   1.32  58.83504 -48.79121  6964.76 10039.76 2.37 2.19  54.4 -0.441 17.64 18.03 02a59505o0633o
59505.480151  18.244  0.629   183  115 o  0   1.43  58.83504 -48.79121  8973.64  7788.80 2.45 2.26  56.8 -0.459 17.55 17.67 02a59505o0635o
59505.482451  17.786  0.775   279  216 o  0   1.82  58.83504 -48.79121  6910.12  9959.48 2.34 2.20 -85.3 -0.445 16.88 16.98 02a59505o0640o
59505.485195  17.816  0.162   271   44 o  0   1.70  58.83504 -48.79121  8954.40  7905.57 2.40 2.08  41.3 -0.440 18.31 18.57 02a59505o0646o
59505.487492  17.803  0.189   274   52 o  0   2.18  58.83504 -48.79121  6891.54 10076.52 2.30 2.11 -80.8 -0.438 18.34 18.68 02a59505o0651o
59517.491630  17.592  0.046   334   15 o  0   0.90  58.83504 -48.79121  5180.01  2516.79 2.14 2.05  61.8 -0.436 19.31 20.39 02a59517o0487o
59517.494848  17.610  0.040   328   13 o  0   1.82  58.83504 -48.79121  5161.86  2476.99 2.16 2.04  54.4 -0.429 19.28 20.36 02a59517o0494o
59517.500349  17.650  0.044   316   14 o  0   1.41  58.83504 -48.79121  5218.40  2557.68 2.34 1.99  44.4 -0.436 19.28 20.34 02a59517o0506o
59517.512328  17.589  0.039   334   13 o  0   1.74  58.83504 -48.79121  5240.07  2442.90 2.18 1.97  50.8 -0.432 19.31 20.37 02a59517o0532o
59529.478025  17.923  0.058   246   14 c  0   0.88  58.83504 -48.79121  5900.28  2801.89 2.68 2.51  86.4 -0.387 19.42 21.34 02a59529o0639c
59529.506331  17.966  0.054   236   13 c  0   1.26  58.83504 -48.79121  5885.11  2766.97 2.67 2.47 -83.7 -0.388 19.39 21.15 02a59529o0700c
59529.509077  18.009  0.057   227   13 c  0   0.95  58.83504 -48.79121  5943.86  2845.27 2.65 2.45 -80.0 -0.388 19.37 21.14 02a59529o0706c
59537.392070  17.733  0.049   293   14 o  0   1.27  58.83504 -48.79121  9109.30  8425.60 2.41 2.07 -71.9 -0.431 19.38 20.40 02a59537o0466o
59537.393899  17.719  0.055   297   16 o  0   1.43  58.83504 -48.79121  9128.38  8465.58 2.60 2.01 -65.1 -0.430 19.36 20.39 02a59537o0470o
59537.399022  17.844  0.059   264   16 o  0   1.34  58.83504 -48.79121  9070.34  8383.91 2.28 2.11 -88.9 -0.432 19.38 20.37 02a59537o0481o
59537.424630  17.936  0.094   243   23 o  0   0.92  58.83504 -48.79121  9048.14  8502.80 2.56 1.96 -66.1 -0.435 19.08 19.74 02a59537o0536o
59537.456095  17.823  0.151   270   41 o  0   0.79  58.83504 -48.79121  9564.69  2718.25 2.30 1.97 -60.1 -0.457 18.34 18.51 02a59537o0604o
59537.460245  17.835  0.155   267   41 o  0   0.82  58.83504 -48.79121  9546.79  2681.25 2.30 1.90 -60.5 -0.455 18.30 18.40 02a59537o0613o
59537.467666  17.905  0.181   250   45 o  0   0.92  58.83504 -48.79121  9604.89  2760.85 2.20 2.01 -67.1 -0.437 18.18 18.26 02a59537o0629o
59537.502563  17.765  0.189   284   54 o  0   1.03  58.83504 -48.79121  9628.92  2644.76 2.23 2.05 -64.4 -0.423 17.93 18.01 02a59537o0703o
59541.389830  17.969  0.112   236   26 o  0   1.45  58.83504 -48.79121  8657.59  7824.39 2.48 2.15 -77.7 -0.413 18.69 19.13 02a59541o0466o
59541.391660  18.015  0.150   226   34 o  0   1.01  58.83504 -48.79121  8678.09  7864.42 2.55 2.20 -75.0 -0.413 18.70 19.14 02a59541o0470o
59541.395796  17.614  0.090   327   29 o  0   1.57  58.83504 -48.79121  8620.68  7782.81 2.49 2.13 -76.4 -0.426 18.69 19.13 02a59541o0479o
59541.407731  17.758  0.099   286   28 o  0   1.01  58.83504 -48.79121  8600.94  7897.06 2.44 2.10 -72.5 -0.432 18.70 19.11 02a59541o0505o
59545.374273  17.892  0.083   253   21 o  0   1.34  58.83504 -48.79121  8659.20  7826.77 2.54 2.29 -78.2 -0.417 19.03 19.96 02a59545o0431o
59545.378418  17.782  0.068   280   19 o  0   1.22  58.83504 -48.79121  8677.77  7866.70 2.39 2.22 -89.9 -0.421 19.11 19.93 02a59545o0440o
59545.384388  17.916  0.087   247   21 o  0   0.78  58.83504 -48.79121  8621.73  7784.89 2.60 2.35 -74.1 -0.420 19.03 19.94 02a59545o0453o
59545.396866  17.899  0.068   251   17 o  0   1.65  58.83504 -48.79121  8601.70  7899.72 2.47 2.34  70.0 -0.414 19.12 20.05 02a59545o0480o
59569.372556  18.060  0.157   217   34 o  0   1.09  58.83504 -48.79121  5640.22  2808.75 2.45 2.11  44.7 -0.437 18.37 18.81 02a59569o0089o
59569.373013  17.925  0.133   246   33 o  0   1.07  58.83504 -48.79121  7302.98   357.73 2.24 1.93 -76.2 -0.463 18.39 18.87 02a59569o0090o
59569.375789  17.881  0.115   256   29 o  0   1.22  58.83504 -48.79121  5620.36  2770.94 2.42 2.09  46.8 -0.423 18.36 18.80 02a59569o0096o
59569.376246  17.973  0.152   235   36 o  0   1.28  58.83504 -48.79121  7283.65   320.34 2.29 2.01 -72.0 -0.452 18.41 18.86 02a59569o0097o
59569.383627  18.089  0.171   211   36 o  0   0.82  58.83504 -48.79121  5678.35  2850.46 2.40 2.03  42.3 -0.412 18.33 18.71 02a59569o0113o
59569.384084  18.055  0.149   218   32 o  0   1.23  58.83504 -48.79121  7339.94   399.78 2.13 1.83 -70.5 -0.481 18.42 18.80 02a59569o0114o
59569.414985  17.516  0.192   358   69 o  0   0.66  58.83504 -48.79121  7363.95   285.80 2.43 2.02 -71.4 -0.452 17.10 17.57 02a59569o0122o
59577.915024  17.408  0.039   395   15 o  0   1.79  58.83504 -48.79121  8191.85  3014.06 3.03 2.40   7.3 -0.461 19.32 21.36 03a59578o0115o
59577.918072  17.378  0.068   406   28 o  0   0.46  58.83504 -48.79121  8225.81  3053.63 2.98 2.37   4.5 -0.457 19.33 21.31 03a59578o0121o
59577.933145  17.267  0.041   450   18 o  0   1.21  58.83504 -48.79121  8259.53  3009.32 3.22 2.66   9.9 -0.428 19.23 21.28 03a59578o0141o
59577.940678  17.301  0.038   436   17 o  0   1.19  58.83504 -48.79121  8275.83  3139.54 3.11 2.55  15.2 -0.431 19.27 21.22 03a59578o0156o
59578.887729  17.739  0.112   291   33 o  0   1.12  58.83504 -48.79121  8041.55  2980.65 3.09 2.63 -72.4 -0.396 18.50 20.17 03a59579o0126o
59578.891010  17.936  0.073   243   18 o  0   1.08  58.83504 -48.79121  8077.51  3022.07 3.11 2.71 -72.2 -0.390 19.03 20.77 03a59579o0133o
59578.897424  17.926  0.057   245   14 o  0   1.63  58.83504 -48.79121  8059.49  2946.75 3.04 2.61 -74.5 -0.392 19.16 20.90 03a59579o0145o
59578.908244  17.883  0.061   255   16 o  0   1.10  58.83504 -48.79121  8098.93  3074.11 2.91 2.60 -83.3 -0.399 19.19 20.92 03a59579o0166o
59579.873331  17.832  0.053   268   14 o  0   1.05  58.83504 -48.79121  6845.54   496.92 3.28 2.78 -77.8 -0.404 19.31 21.50 03a59580o0193o
59579.876687  17.838  0.055   266   15 o  0   1.19  58.83504 -48.79121  6881.78   537.34 3.27 2.65 -79.6 -0.409 19.37 21.52 03a59580o0200o
59579.881884  18.078  0.068   213   14 o  0   1.15  58.83504 -48.79121  6854.08   454.38 3.23 2.68 -74.7 -0.407 19.34 21.50 03a59580o0211o
59579.893518  17.918  0.050   247   12 o  0   1.86  58.83504 -48.79121  6897.35   573.30 3.22 2.71 -77.6 -0.402 19.37 21.63 03a59580o0235o
59585.301300  17.571  0.048   340   16 c  0   1.06  58.83504 -48.79121  1777.00    83.55 2.74 2.35 -73.3 -0.394 19.25 20.99 02a59585o0215c
59585.304991  21.092 19.333    13  257 c  0   0.02  58.83504 -48.79121  1758.56    45.10 2.87 2.45 -74.2 -0.415 19.25 21.01 02a59585o0223c
59585.310949  17.559  0.048   344   16 c  0   0.94  58.83504 -48.79121  1815.27   124.30 2.87 2.46 -78.2 -0.379 19.23 21.06 02a59585o0236c
59585.314152  17.616  0.052   326   17 c  0   0.89  58.83504 -48.79121  9755.96  2713.26 2.85 2.60 -69.0 -0.387 19.24 21.05 02a59585o0243c
59585.317356  17.742  0.052   291   15 c  0   1.14  58.83504 -48.79121  9737.47  2675.86 2.87 2.64 -71.1 -0.388 19.20 21.07 02a59585o0250c
59585.322849  17.652  0.046   316   14 c  0   1.52  58.83504 -48.79121  9795.18  2752.95 2.73 2.54 -75.2 -0.393 19.21 21.01 02a59585o0262c
