###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59866.312301  16.726  0.026   741   19 o  0   2.18  94.91624 -24.69652   166.08  2416.61 2.34 1.68  42.3 -0.430 19.10 19.77 04a59866o0699o
59866.312751  16.645  0.028   798   22 o  0   1.88  94.91624 -24.69652 10116.36  2466.30 2.58 1.94 -26.9 -0.407 19.05 19.77 04a59866o0700o
59866.315002  16.587  0.030   842   25 o  0   1.36  94.91624 -24.69652 10097.56  2427.87 2.52 1.98 -22.5 -0.415 19.03 19.75 04a59866o0705o
59866.315453  16.608  0.026   825   22 o  0   1.77  94.91624 -24.69652   224.85  2496.24 2.21 1.66  42.8 -0.449 19.11 19.79 04a59866o0706o
59866.325621  16.637  0.028   804   22 o  0   1.79  94.91624 -24.69652   250.77  2377.90 1.95 1.85 -30.5 -0.508 19.03 19.82 04a59866o0728o
59866.330482  16.596  0.026   835   22 o  0   1.80  94.91624 -24.69652 10163.18  2504.29 2.74 1.91 -26.1 -0.394 19.09 19.83 04a59866o0737o
59866.335566  16.531  0.025   887   22 o  0   2.98  94.91624 -24.69652 10185.85  2386.40 2.38 1.98 -24.3 -0.425 19.12 19.84 04a59866o0748o
59869.272481  17.190  0.034   483   16 o  0   1.19  94.91624 -24.69652   174.69  2457.98 2.59 1.73  43.5 -0.400 19.35 20.53 04a59869o0585o
59869.275637  17.156  0.030   499   15 o  0   1.68  94.91624 -24.69652   156.06  2418.56 2.70 1.76  44.0 -0.385 19.32 20.50 04a59869o0592o
59869.283409  17.143  0.032   505   16 o  0   1.21  94.91624 -24.69652   215.48  2497.39 2.61 1.81  43.7 -0.402 19.37 20.53 04a59869o0607o
59869.285212  17.204  0.035   477   17 o  0   1.57  94.91624 -24.69652 10110.94  2464.91 2.77 1.98 -25.0 -0.411 19.29 20.43 04a59869o0611o
59869.288364  17.210  0.037   474   17 o  0   1.50  94.91624 -24.69652 10091.68  2425.81 2.65 2.02 -23.2 -0.410 19.36 20.43 04a59869o0618o
59869.291968  17.126  0.027   513   14 o  0   2.37  94.91624 -24.69652   237.35  2379.52 2.57 1.75  41.9 -0.407 19.35 20.52 04a59869o0626o
59869.292869  17.021  0.033   564   19 o  0   1.00  94.91624 -24.69652 10151.23  2502.43 2.88 2.03 -24.9 -0.399 19.27 20.44 04a59869o0628o
59869.302873  16.851  0.028   660   18 o  0   1.97  94.91624 -24.69652 10176.14  2385.43 2.62 1.97 -26.4 -0.416 19.37 20.50 04a59869o0650o
59870.301885  16.673  0.023   777   18 o  0   1.50  94.91624 -24.69652   186.27  2459.49 2.69 1.84  46.7 -0.387 19.40 20.69 04a59870o0672o
59870.303686  16.684  0.022   770   17 o  0   1.67  94.91624 -24.69652   168.78  2419.83 2.60 1.82  45.2 -0.391 19.43 20.70 04a59870o0676o
59870.308745  16.718  0.022   746   16 o  0   1.50  94.91624 -24.69652   229.51  2497.71 2.54 1.82  44.8 -0.398 19.41 20.68 04a59870o0687o
59870.314403  16.638  0.023   803   19 o  0   1.79  94.91624 -24.69652 10122.62  2468.58 2.73 1.96 -27.1 -0.401 19.41 20.64 04a59870o0697o
59872.020942  16.802  0.024   691   16 o  0   1.92  94.91624 -24.69652  4790.78  6213.20 2.28 2.01 -51.5 -0.406 19.46 20.87 03a59872o0545o
59872.024106  16.860  0.022   655   14 o  0   2.51  94.91624 -24.69652  4772.30  6174.18 2.24 1.99 -51.9 -0.408 19.51 20.86 03a59872o0552o
59872.028731  16.893  0.022   635   14 o  0   2.88  94.91624 -24.69652  4827.47  6252.69 2.38 2.05 -47.4 -0.406 19.42 20.85 03a59872o0561o
59872.039054  17.030  0.025   560   14 o  0   2.35  94.91624 -24.69652  4849.28  6137.00 2.25 1.97 -52.7 -0.411 19.48 20.83 03a59872o0583o
59873.259164  17.512  0.032   359   11 c  0   1.53  94.91624 -24.69652  2100.72  2405.14 2.22 1.84  46.2 -0.408 19.74 21.52 04a59873o0593c
59873.290103  17.143  0.023   504   12 c  0   1.64  94.91624 -24.69652  2093.97  2362.66 2.25 1.83  44.8 -0.407 19.76 21.57 04a59873o0659c
59873.293256  17.108  0.022   521   12 c  0   1.64  94.91624 -24.69652  2152.48  2441.89 2.19 1.81  47.6 -0.406 19.76 21.57 04a59873o0666c
59873.298661  17.101  0.022   524   11 c  0   2.13  94.91624 -24.69652  2173.67  2325.66 2.16 1.79  47.4 -0.411 19.80 21.54 04a59873o0678c
59874.269400  17.021  0.019   565   11 c  0   2.03  94.91624 -24.69652  2103.33  2403.48 2.18 1.82  45.3 -0.409 19.79 21.66 04a59874o0590c
59874.291249  17.080  0.020   534   11 c  0   2.33  94.91624 -24.69652  2097.59  2362.28 2.18 1.81  45.5 -0.407 19.80 21.68 04a59874o0635c
59874.293052  17.091  0.021   529   11 c  0   2.88  94.91624 -24.69652  2155.30  2441.19 2.21 1.83  45.9 -0.407 19.79 21.67 04a59874o0639c
59874.298942  17.098  0.022   526   12 c  0   1.62  94.91624 -24.69652  2177.19  2324.34 2.18 1.83  45.4 -0.407 19.81 21.66 04a59874o0652c
59875.011796  16.687  0.023   768   18 o  0   1.44  94.91624 -24.69652  4793.76  6212.47 2.59 2.29 -50.7 -0.386 19.10 20.58 03a59875o0574o
59875.014949  16.719  0.026   746   20 o  0   1.42  94.91624 -24.69652  4775.19  6173.48 2.56 2.31 -45.3 -0.387 18.96 20.44 03a59875o0581o
59875.020252  16.742  0.024   730   18 o  0   1.13  94.91624 -24.69652  4830.67  6251.93 2.58 2.34 -48.0 -0.391 19.35 20.87 03a59875o0592o
59875.032080  16.791  0.032   698   23 o  0   1.02  94.91624 -24.69652  4851.02  6135.72 2.37 2.13 -51.5 -0.397 19.08 20.39 03a59875o0615o
59875.301156  17.667  0.038   311   12 c  0   0.91  94.91624 -24.69652  2122.20  2400.81 2.29 1.92  45.7 -0.402 19.78 21.62 04a59875o0689c
59875.304771  17.708  0.034   300   10 c  0   1.03  94.91624 -24.69652  2104.69  2360.82 2.27 1.89  43.1 -0.403 19.74 21.62 04a59875o0697c
59875.309998  17.536  0.028   351   10 c  0   1.99  94.91624 -24.69652  2166.77  2438.30 2.21 1.87  44.7 -0.403 19.79 21.65 04a59875o0708c
59875.324154  17.340  0.026   421   11 c  0   1.80  94.91624 -24.69652  2194.35  2321.18 2.31 1.96  40.0 -0.402 19.74 21.67 04a59875o0739c
59876.055995  16.822  0.031   678   21 o  0   0.94  94.91624 -24.69652  4782.26  6211.98 2.32 2.11 -53.8 -0.402 19.08 20.41 03a59876o0674o
59876.058720  16.797  0.022   694   15 o  0   1.88  94.91624 -24.69652  4763.14  6172.79 2.35 2.12 -56.7 -0.397 19.39 20.70 03a59876o0680o
59876.067417  16.680  0.019   772   14 o  0   2.27  94.91624 -24.69652  4823.18  6250.30 2.38 2.13 -51.4 -0.398 19.43 20.74 03a59876o0698o
59876.085589  16.668  0.019   781   15 o  0   2.49  94.91624 -24.69652  4837.63  6140.42 2.32 2.14 -50.1 -0.399 19.40 20.68 03a59876o0736o
59877.271213  17.156  0.022   498   11 c  0   2.53  94.91624 -24.69652  2107.61  2403.18 2.32 1.95  44.2 -0.395 19.66 21.46 04a59877o0593c
59877.273464  17.095  0.022   527   12 c  0   1.47  94.91624 -24.69652  2088.61  2363.57 2.34 1.98  44.8 -0.396 19.67 21.46 04a59877o0598c
59877.276617  17.124  0.024   513   12 c  0   1.48  94.91624 -24.69652  2147.87  2442.08 2.30 1.97  45.5 -0.390 19.69 21.46 04a59877o0605c
59877.282022  17.112  0.025   519   13 c  0   1.69  94.91624 -24.69652  2169.31  2325.19 2.32 1.92  46.2 -0.400 19.51 21.22 04a59877o0617c
59878.306059  17.526  0.027   354    9 c  0   2.22  94.91624 -24.69652  2134.40  2402.84 2.50 2.12  49.3 -0.372 19.60 21.44 04a59878o0687c
59878.307861  17.552  0.032   346   11 c  0   1.30  94.91624 -24.69652  2114.82  2364.09 2.49 2.11  50.7 -0.378 19.61 21.44 04a59878o0691c
59878.311014  17.617  0.033   326   11 c  0   1.75  94.91624 -24.69652  2175.17  2443.04 2.40 2.03  51.4 -0.386 19.65 21.43 04a59878o0698c
59878.316676  17.529  0.031   353   11 c  0   1.01  94.91624 -24.69652  2200.33  2325.95 2.51 2.11  47.9 -0.378 19.61 21.43 04a59878o0710c
59879.102421  16.666  0.030   783   24 o  0   1.59  94.91624 -24.69652  5661.05  4280.97 2.23 2.01 -52.6 -0.415 18.83 19.75 03a59879o0494o
59879.105493  16.711  0.031   751   23 o  0   1.69  94.91624 -24.69652  5677.29  4320.16 2.24 2.00 -55.1 -0.421 18.87 19.73 03a59879o0500o
59879.108642  16.668  0.052   781   40 o  0   1.35  94.91624 -24.69652  5619.83  4243.14 2.18 1.93 -52.5 -0.422 18.19 18.66 03a59879o0506o
59879.112372  16.683  0.051   770   40 o  0   1.32  94.91624 -24.69652  5595.38  4358.78 2.16 1.96 -49.6 -0.427 18.03 18.22 03a59879o0513o
59880.022338  16.717  0.151   747  112 o  0   1.58  94.91624 -24.69652  9331.37   468.87 2.55 2.23 -48.0 -0.461 17.12 18.39 03a59880o0558o
59880.024139  19.397  9.778    63  619 o  0   1.06  94.91624 -24.69652  9313.19   430.12 2.43 2.18 -39.8 -0.390 15.09 16.31 03a59880o0562o
59880.089958  16.813  0.025   684   17 o  0   1.12  94.91624 -24.69652  9362.31   518.29 2.33 2.21 -25.8 -0.481 19.44 20.80 03a59880o0571o
59880.095061  16.894  0.026   634   16 o  0   1.06  94.91624 -24.69652  9383.59   400.42 2.41 2.28 -37.7 -0.471 19.43 20.77 03a59880o0580o
59880.112300  17.211  0.052   474   25 o  0   1.26  94.91624 -24.69652  9335.89   463.83 2.62 2.39 -33.6 -0.465 18.73 19.35 03a59880o0613o
59881.292166  17.173  0.021   491   10 c  0   1.98  94.91624 -24.69652  1029.09  6452.60 2.28 1.99  82.9 -0.377 19.76 21.55 04a59881o0637c
59881.295319  17.241  0.026   461   12 c  0   1.30  94.91624 -24.69652  1012.55  6413.43 2.33 2.00  81.8 -0.382 19.73 21.53 04a59881o0644c
59881.312063  17.618  0.037   326   12 c  0   0.94  94.91624 -24.69652  1083.41  6490.66 2.32 1.97  82.9 -0.379 19.75 21.51 04a59881o0676c
59881.316118  17.659  0.039   314   12 c  0   0.86  94.91624 -24.69652  1106.65  6374.13 2.28 1.93  85.3 -0.379 19.77 21.47 04a59881o0685c
59882.263350  17.371  0.026   409   11 c  0   1.76  94.91624 -24.69652  1018.08  6453.67 2.29 2.00  89.1 -0.383 19.76 21.75 04a59882o0564c
59882.268136  17.512  0.029   359   10 c  0   1.82  94.91624 -24.69652   999.96  6414.43 2.35 2.01  74.5 -0.383 19.80 21.77 04a59882o0572c
59882.270957  17.517  0.031   358   11 c  0   1.19  94.91624 -24.69652  1058.33  6493.27 2.42 2.02  79.0 -0.379 19.79 21.78 04a59882o0578c
59882.276362  17.593  0.035   333   12 c  0   1.11  94.91624 -24.69652  1081.52  6376.36 2.48 2.16  77.7 -0.372 19.74 21.78 04a59882o0590c
59883.053765  16.724  0.028   742   21 o  0   1.22  94.91624 -24.69652  9329.27   473.91 3.43 3.11 -40.1 -0.395 19.12 20.78 03a59883o0421o
59883.055566  16.784  0.029   702   20 o  0   1.33  94.91624 -24.69652  9312.65   435.36 3.35 3.12 -42.4 -0.429 19.04 20.76 03a59883o0425o
59883.082036  16.633  0.035   807   28 o  0   1.53  94.91624 -24.69652  9363.88   518.43 2.59 2.34 -41.9 -0.450 18.54 19.79 03a59883o0480o
59883.087440  18.034  1.952   222  433 o  0   1.11  94.91624 -24.69652  9385.14   401.80 2.73 2.56 -27.5 -0.462 15.43 16.70 03a59883o0492o
59884.052042  16.814  0.026   683   18 o  0   1.05  94.91624 -24.69652  9326.96   473.20 2.70 2.52 -39.5 -0.441 19.29 20.75 03a59884o0658o
59884.053855  16.717  0.023   747   17 o  0   1.60  94.91624 -24.69652  9309.32   433.62 2.70 2.56 -31.5 -0.449 19.25 20.74 03a59884o0662o
59884.081122  17.028  0.027   561   15 o  0   1.76  94.91624 -24.69652  9361.63   519.31 2.53 2.39 -36.7 -0.455 19.32 20.70 03a59884o0719o
59884.095770  17.110  0.030   520   16 o  0   1.85  94.91624 -24.69652  9381.34   404.65 2.64 2.52 -28.0 -0.441 19.23 20.59 03a59884o0749o
59885.234416  16.692  0.021   764   16 o  0   2.66  94.91624 -24.69652  1009.36  6452.63 2.21 1.94 -77.9 -0.407 19.24 20.27 04a59885o0486o
59885.236218  16.693  0.023   763   18 o  0   1.35  94.91624 -24.69652   989.79  6413.43 2.21 1.86  80.5 -0.386 19.30 20.28 04a59885o0490o
59885.239894  16.673  0.023   778   18 o  0   1.85  94.91624 -24.69652  1050.74  6491.96 2.21 1.91 -71.1 -0.415 19.26 20.24 04a59885o0498o
59885.251750  16.712  0.021   750   16 o  0   2.06  94.91624 -24.69652  1071.98  6375.88 2.19 1.86  85.6 -0.393 19.39 20.46 04a59885o0523o
59886.280463  16.867  0.024   651   16 o  0   1.30  94.91624 -24.69652  1029.81  6448.48 2.16 1.85  87.2 -0.392 19.45 20.61 04a59886o0428o
59886.283169  16.780  0.020   705   14 o  0   1.91  94.91624 -24.69652  1012.62  6409.55 2.15 1.86  85.7 -0.394 19.46 20.67 04a59886o0434o
59886.285870  16.734  0.022   735   16 o  0   1.24  94.91624 -24.69652  1072.18  6488.37 2.19 1.86  87.7 -0.388 19.50 20.67 04a59886o0440o
59886.290754  16.748  0.021   726   15 o  0   1.63  94.91624 -24.69652  1096.70  6370.71 2.11 1.85  86.5 -0.398 19.52 20.72 04a59886o0450o
59886.365063  17.498  0.049   364   18 c  0   1.20  94.91624 -24.69652  9641.09  4181.91 2.81 2.08 -19.1 -0.379 19.16 20.26 04a59886o0587c
59889.277103  17.107  0.038   521   20 o  0   1.28  94.91624 -24.69652  5496.25   672.16 2.01 1.95  70.5 -0.432 19.00 19.62 04a59889o0583o
59889.280811  17.037  0.031   556   17 o  0   1.81  94.91624 -24.69652  5480.16   632.88 2.01 1.96  63.1 -0.438 19.04 19.60 04a59889o0589o
59889.284698  16.899  0.037   632   24 o  0   0.70  94.91624 -24.69652  5540.19   710.43 2.01 1.94  34.6 -0.445 19.03 19.65 04a59889o0595o
59889.300306  16.672  0.024   778   19 o  0   2.53  94.91624 -24.69652  5574.09   592.81 1.98 1.92  33.2 -0.449 19.08 19.68 04a59889o0625o
59890.251349  15.196  0.686  3030 2078 o  0   1.04  94.91624 -24.69652  5480.70   673.18 2.16 2.06  79.4 -0.428 15.62 15.78 04a59890o0231o
59890.257630  17.165  0.817   494  404 o  0   1.03  94.91624 -24.69652  5465.21   634.11 2.05 1.95  81.2 -0.436 15.99 16.19 04a59890o0243o
59890.259882  15.478  1.635  2337 3821 o  0   1.39  94.91624 -24.69652  5522.23   712.74 2.06 1.97 -67.8 -0.472 14.36 14.61 04a59890o0248o
59890.272370  16.463  0.168   944  158 o  0   1.30  94.91624 -24.69652  5549.53   593.93 2.06 1.95  75.6 -0.432 16.71 16.33 04a59890o0275o
59890.964718  16.947  0.044   604   27 o  0   1.26  94.91624 -24.69652   248.31  4211.84 2.56 2.15 -70.4 -0.370 18.63 18.99 03a59891o0472o
59890.967689  16.959  0.044   598   26 o  0   1.71  94.91624 -24.69652   230.16  4171.16 2.61 2.20 -70.3 -0.365 18.63 19.01 03a59891o0478o
59890.970393  16.953  0.043   601   26 o  0   1.26  94.91624 -24.69652 10144.79  4454.24 2.60 2.09 -54.6 -0.359 18.63 19.01 03a59891o0484o
59890.979442  16.754  0.038   722   27 o  0   0.87  94.91624 -24.69652 10126.30  4415.48 2.47 2.01 -54.2 -0.349 18.62 19.05 03a59891o0502o
59890.979892  16.743  0.040   729   29 o  0   1.07  94.91624 -24.69652   286.82  4249.06 2.55 2.13 -70.4 -0.372 18.65 19.06 03a59891o0503o
59890.982145  16.771  0.039   711   28 o  0   0.93  94.91624 -24.69652 10182.55  4493.26 2.48 2.02 -55.8 -0.357 18.67 19.06 03a59891o0508o
59890.984849  16.756  0.040   720   29 o  0   0.86  94.91624 -24.69652   308.82  4133.03 2.48 2.08 -69.6 -0.372 18.71 19.08 03a59891o0514o
59890.992075  16.698  0.037   760   28 o  0   1.02  94.91624 -24.69652 10204.97  4378.14 2.49 1.99 -54.5 -0.359 18.70 19.12 03a59891o0530o
59891.983640  16.782  0.055   703   38 o  0   1.22  94.91624 -24.69652   246.57  4209.11 2.43 2.07 -70.4 -0.363 18.02 18.31 03a59892o0515o
59891.987250  16.698  0.097   760   74 o  0   0.83  94.91624 -24.69652   227.44  4170.00 2.48 2.06 -69.0 -0.383 17.66 17.67 03a59892o0523o
59891.993164  16.705  0.131   755   99 o  0   1.36  94.91624 -24.69652   283.83  4249.85 2.46 2.07 -67.6 -0.385 17.23 17.07 03a59892o0536o
59891.994065  16.636  0.063   804   51 o  0   1.47  94.91624 -24.69652 10142.47  4457.72 2.41 2.02 -53.7 -0.358 17.84 17.88 03a59892o0538o
59891.996782  16.539  0.076   880   67 o  0   1.37  94.91624 -24.69652 10123.44  4419.61 2.37 2.01 -54.0 -0.370 17.43 17.29 03a59892o0544o
59892.027266  16.949  0.057   603   34 o  0   1.40  94.91624 -24.69652   299.28  4130.24 2.53 2.20 -65.3 -0.366 18.25 18.41 03a59892o0605o
59892.028168  17.081  0.068   534   37 o  0   0.72  94.91624 -24.69652 10174.67  4496.81 2.61 2.30 -40.3 -0.342 18.31 18.61 03a59892o0607o
59892.033231  17.185  0.053   485   26 o  0   1.50  94.91624 -24.69652 10199.34  4382.89 2.64 2.32 -53.8 -0.348 18.43 18.82 03a59892o0618o
59893.262550  16.706  0.034   755   26 o  0   1.22  94.91624 -24.69652  5495.31   675.66 2.08 2.04  47.9 -0.420 18.43 18.87 04a59893o0262o
59893.264352  16.773  0.067   710   48 o  0   1.55  94.91624 -24.69652  5478.95   636.02 2.08 2.01  77.4 -0.432 17.59 17.78 04a59893o0266o
59893.272124  16.693  0.169   764  129 o  0   1.05  94.91624 -24.69652  5543.75   713.19 2.34 2.19  52.0 -0.411 16.86 16.99 04a59893o0280o
59893.294812  16.812  0.100   684   69 o  0   1.28  94.91624 -24.69652  5580.65   593.83 2.03 2.00  43.4 -0.435 17.33 17.17 04a59893o0326o
59894.242308  16.823  0.174   677  118 o  0   0.93  94.91624 -24.69652  5488.89   676.16 2.43 2.37  59.8 -0.390 17.09 16.98 04a59894o0525o
59894.245011  16.639  0.138   802  111 o  0   1.30  94.91624 -24.69652  5471.05   636.91 2.33 2.25  58.0 -0.414 16.92 16.73 04a59894o0531o
59894.250423  15.995  0.247  1452  359 o  0   0.86  94.91624 -24.69652  5530.12   715.06 2.49 2.45  31.4 -0.402 15.60 15.30 04a59894o0543o
59894.272318  16.362  0.486  1036  504 o  0   1.16  94.91624 -24.69652  5566.21   595.07 2.55 2.42  25.7 -0.416 15.33 14.98 04a59894o0586o
59894.986214  16.660  0.027   787   21 o  0   1.73  94.91624 -24.69652   239.80  4205.75 2.37 2.01 -69.6 -0.380 18.92 19.58 03a59895o0519o
59894.989369  16.659  0.029   788   23 o  0   0.86  94.91624 -24.69652   220.93  4166.21 2.35 1.99 -70.7 -0.376 18.92 19.53 03a59895o0526o
59894.993024  16.681  0.027   772   21 o  0   1.38  94.91624 -24.69652 10135.21  4455.99 2.37 2.02 -50.7 -0.366 18.92 19.52 03a59895o0534o
59894.994826  16.604  0.024   828   20 o  0   1.67  94.91624 -24.69652   276.82  4246.14 2.43 2.08 -66.3 -0.378 18.92 19.55 03a59895o0538o
59894.996178  16.636  0.027   804   21 o  0   1.40  94.91624 -24.69652 10116.50  4417.96 2.38 2.04 -55.4 -0.363 18.89 19.53 03a59895o0541o
59895.001131  16.646  0.023   797   19 o  0   2.34  94.91624 -24.69652 10173.22  4494.84 2.38 2.01 -52.6 -0.363 18.91 19.54 03a59895o0552o
59895.004287  16.777  0.036   707   25 o  0   0.83  94.91624 -24.69652   298.68  4129.79 2.62 2.26 -72.0 -0.359 18.84 19.54 03a59895o0559o
59897.245370  16.754  0.024   722   17 o  0   1.38  94.91624 -24.69652  4193.39  4263.96 2.19 2.11 -81.9 -0.405 19.13 20.20 04a59897o0529o
59897.248071  16.738  0.025   732   18 o  0   0.73  94.91624 -24.69652  4175.18  4225.12 1.96 1.85 -85.5 -0.418 19.22 20.20 04a59897o0535o
59897.253023  16.711  0.023   751   17 o  0   1.72  94.91624 -24.69652  4238.00  4302.18 1.92 1.78 -85.4 -0.423 19.25 20.16 04a59897o0546o
59897.286742  16.646  0.020   797   16 o  0   1.34  94.91624 -24.69652  4286.19  4182.62 1.94 1.91 -81.1 -0.435 19.24 20.20 04a59897o0615o
59898.238188  16.651  0.021   794   17 o  0   1.43  94.91624 -24.69652  4184.89  4261.40 1.87 1.75 -76.7 -0.450 19.37 20.33 04a59898o0499o
59898.240982  16.715  0.024   748   18 o  0   1.18  94.91624 -24.69652  4165.95  4222.32 1.80 1.69 -74.1 -0.443 19.41 20.42 04a59898o0505o
59898.245938  16.653  0.018   792   15 o  0   3.19  94.91624 -24.69652  4227.67  4299.20 1.86 1.73 -67.4 -0.455 19.37 20.38 04a59898o0516o
59898.255449  16.737  0.022   733   16 o  0   2.15  94.91624 -24.69652  4254.28  4181.86 1.88 1.73 -72.0 -0.451 19.37 20.40 04a59898o0537o
59898.988544  16.781  0.022   704   15 o  0   1.58  94.91624 -24.69652   157.03  2257.78 2.74 2.38 -76.7 -0.373 19.34 20.77 03a59899o0481o
59898.991254  16.809  0.023   686   16 o  0   1.18  94.91624 -24.69652   137.98  2218.77 2.55 2.22 -75.3 -0.384 19.42 20.75 03a59899o0487o
59898.994409  16.881  0.022   642   14 o  0   1.87  94.91624 -24.69652   195.32  2299.56 2.50 2.21 -64.9 -0.384 19.39 20.73 03a59899o0494o
59898.999480  16.919  0.024   620   15 o  0   1.34  94.91624 -24.69652 10072.17  2517.37 2.42 2.16 -57.7 -0.395 19.39 20.63 03a59899o0503o
59899.000977  16.953  0.025   601   15 o  0   1.17  94.91624 -24.69652   216.88  2183.51 2.47 2.21 -74.9 -0.381 19.42 20.71 03a59899o0506o
59899.001428  16.938  0.028   610   17 o  0   0.82  94.91624 -24.69652 10053.52  2479.38 2.53 2.34 -56.2 -0.389 19.32 20.62 03a59899o0507o
59899.004821  16.999  0.028   576   16 o  0   1.26  94.91624 -24.69652 10110.15  2555.96 2.58 2.34 -54.4 -0.392 19.31 20.64 03a59899o0513o
59899.012239  17.066  0.025   541   14 o  0   1.44  94.91624 -24.69652 10132.31  2442.31 2.33 2.12 -50.6 -0.396 19.40 20.59 03a59899o0529o
59901.220190  16.743  0.017   729   13 o  0   3.49  94.91624 -24.69652  4181.68  4262.51 1.87 1.71 -88.5 -0.427 19.55 20.95 04a59901o0461o
59901.223794  16.728  0.018   740   13 o  0   2.42  94.91624 -24.69652  4165.24  4223.36 1.93 1.79 -71.2 -0.426 19.53 20.97 04a59901o0469o
59901.228298  16.653  0.018   792   14 o  0   1.71  94.91624 -24.69652  4224.61  4300.72 1.88 1.76 -79.5 -0.427 19.61 21.01 04a59901o0479o
59901.243129  16.625  0.015   813   12 o  0   4.04  94.91624 -24.69652  4253.78  4183.45 1.89 1.77 -74.6 -0.438 19.62 21.02 04a59901o0509o
59902.329911  16.673  0.019   778   15 o  0   3.28  94.91624 -24.69652  6485.28  6340.81 2.13 1.90 -44.5 -0.424 19.46 20.80 04a59902o0594o
59902.333064  16.652  0.018   793   14 o  0   2.27  94.91624 -24.69652  6505.30  6376.68 2.11 1.87 -61.0 -0.432 19.52 20.80 04a59902o0601o
59902.342511  16.695  0.020   762   15 o  0   1.94  94.91624 -24.69652  6448.96  6292.85 2.19 1.97 -39.6 -0.416 19.40 20.74 04a59902o0621o
59902.352099  16.757  0.022   720   16 o  0   1.38  94.91624 -24.69652  6429.38  6400.48 2.17 1.87 -60.3 -0.410 19.34 20.47 04a59902o0641o
59902.988953  17.697  0.037   303   11 c  0   1.07  94.91624 -24.69652 10071.56  2515.21 2.71 2.24 -61.2 -0.374 19.61 21.71 03a59903o0512c
59902.991238  17.591  0.033   334   11 c  0   1.04  94.91624 -24.69652 10052.54  2477.40 2.55 2.25 -60.7 -0.380 19.76 21.86 03a59903o0517c
59903.026968  17.154  0.023   499   12 c  0   1.37  94.91624 -24.69652 10103.78  2561.13 2.48 2.19 -51.7 -0.383 19.66 21.76 03a59903o0593c
59903.032969  17.141  0.026   505   13 c  0   1.08  94.91624 -24.69652 10125.08  2446.46 2.43 2.16 -49.7 -0.389 19.77 21.86 03a59903o0605c
59903.062220  16.703  0.019   757   14 o  0   3.93  94.91624 -24.69652 10266.66  8247.25 2.78 2.14 -48.9 -0.417 19.59 21.23 03a59903o0653o
59903.088595  16.834  0.029   671   20 o  0   1.33  94.91624 -24.69652 10280.72  8293.96 2.67 2.17 -45.4 -0.397 19.16 20.16 03a59903o0710o
